"time","Austria","Belgium","Croatia","Czechia","Denmark","France","Germany","Hungary","Iceland","Ireland","Italy","Luxembourg","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","United Kingdom"
"2014_47",0,0.107142857142857,0,0,0,0.00585023400936037,0,0,0,0,0.0394736842105263,0.25,0.0212765957446809,0,0,0,0,0.003584229390681,0.0149965916837082,0,0
"2014_48",NA,0.15,NA,0,0,0.00488698839340257,0.0108695652173913,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0.00609137055837563,0,0
"2014_49",0,0,NA,0,NA,0.00322927879440258,0,0,0,NA,0.0333333333333333,0.3,0,0,0,0,0,0.0170648464163823,0.00474441383532293,0.00161030595813205,0.00582954412964906
"2014_50",0,0.0462962962962963,0.04,0,0,0.00835185185185185,0.0172413793103448,0,0,0,0.070385818561001,0.0588235294117647,0.0235294117647059,NA,0.016304347826087,0,0,0.0334328358208955,0.0146198830409357,0.00740740740740741,0.00480769230769231
"2014_51",0,0.166666666666667,0.04,NA,0,0.0163265306122449,0.00952380952380952,0,0,0,0.148184632704757,0.153846153846154,0.0235955056179775,0,NA,0,0,0.14093137254902,0.0349404117009751,0.00259693740485359,0.00173113658070678
"2014_52",0,0.25,NA,NA,0.00515995872033024,0.0123386556427858,0.02,0,0,0,0.162162162162162,0,0.0115034777956126,0,0.0134408602150538,0,0,0.108753315649867,0.0230245944531659,0.00419222903885481,0
"2015_01",0,0.111111111111111,0.0740740740740741,0,0,0.0269239714972406,0.0425531914893617,0,0,0,0.259636363636364,0,0.0237764665046859,NA,0.00858369098712446,0,0,0.166077738515901,0.0250836120401338,0.0199530516431925,0.00143190791302897
"2015_02",0.0202492211838006,0.0735294117647059,0.20952380952381,0,0.00437975009661213,0.0395647723624999,0.0347826086956522,0,0,0.002797447329312,0.339912280701754,0.0952380952380952,0.0374738554496863,0,0.0168067226890756,0.0149253731343284,0.024390243902439,0.263890221667786,0.03719723183391,0.0528267655612177,0.00468291477465789
"2015_03",0.058859920459567,0.141223155929038,0.3,0.0285714285714286,0.0097384529771842,0.0500859993120055,0.0373134328358209,0.0506329113924051,0,0.0117717478052674,0.325943863088203,0.256666666666667,0.0181424810364153,0.0625,0.015141775587458,0.0695762175838077,0,0.247894959762812,0.00917182698684002,0.0344352442955565,0.0035144191446136
"2015_04",0.067451450160105,0.141223155929038,0.221774193548387,0.09375,0.0191902873647623,0.0627237152896107,0.0851063829787234,0.04,0.121951219512195,0.0145278450363196,0.313674036836866,0.195977011494253,0.0373774509803922,0.0307692307692308,0.0179778201351586,0.1025,NA,0.281773172135866,0.0172387287509239,0.046239361778725,0.00575163644394739
"2015_05",0.0639273247255751,0.0608974358974359,0.272119341563786,0.0465116279069767,0.0301313417460726,0.0815128626972831,0.108333333333333,0.054368932038835,0,0.0200562324273664,0.242814346229439,0.149068322981366,0.0538461538461538,0,0.0330168187178055,0.0579638099025651,0.0437158469945355,0.257260869565217,0.0307964760629117,0.0472089674450123,0.011333754225511
"2015_06",0.136049894468635,0.0304547350855236,0.323369565217391,0.087086637737543,0.0372769142199194,0.0926510959980194,0.116,0.025974025974026,0,0.0115408225905463,0.200826697633267,0.0905349794238683,0.0666122448979592,NA,0.014957264957265,0.145182328588442,0.0809523809523809,0.230971896955504,0.0274992452235341,0.0551707096785188,0.00793342579750347
"2015_07",0.126169529395336,0.0552631578947368,0.392318244170096,0.0487640449438202,0.0469238514996946,0.076861393865441,0.119298245614035,0.0671641791044776,0.010752688172043,0.0536012401621751,0.150623996483928,0.124597207303974,0.0443548387096774,0.267515923566879,0.0761307657859382,0.172284644194757,0.121495327102804,0.227443609022556,0.0449845943170147,0.0704052295979827,0.00854870539206453
"2015_08",0.116322047491196,0.128342245989305,0.30817217716781,0.0964187327823691,0.064152919612464,0.0799961276582013,0.160142348754448,0.0251256281407035,0,0.032258064516129,0.0909629186602871,0.117586206896552,0.0403052678760999,0.252293577981651,0.0522886204704387,0.167658896528593,0.113372093023256,0.166002656042497,0.0628979040088375,0.0727574460651585,0.0128598790016113
"2015_09",0.118915318410489,0.0366666666666667,0.268634686346863,0.0832657474993241,0.0899369693393227,0.056350899184214,0.111111111111111,0.0452261306532663,0.0192307692307692,0.0330824960973462,0.0501880525570263,0.111374919058925,0.075499550438155,0.160169491525424,0.0666666666666667,0.159836200918067,0.132610350076104,0.13668430335097,0.0662688756291877,0.0663520119389317,0.00982875392324211
"2015_10",0.0461856688586336,0.03125,0.230912476722533,0.0466019417475728,0.102137767220903,0.0384789948524935,0.108527131782946,0.0242424242424242,0,0.0399428713069959,0.0672750044730721,0.0676616915422886,0.104236200256739,0.160642570281124,0.0313052259530422,0.138844936708861,0.128205128205128,0.0744,0.0718924972004479,0.0535811594986626,0.0163824871594142
"2015_11",0.044025952140209,0.04,0.256578947368421,0,0.103817708946518,0.0271941784253495,0.0995024875621891,0.0533333333333333,0.0166666666666667,0.0456009369052847,0.0525995373188847,0.064327485380117,0.0485933503836317,0.134648078884733,0.0251288659793814,0.083970890091435,0.0284237726098191,0.0312544598258884,0.0432050274941084,0.0526756504128369,0.0148827933858355
"2015_12",0.05170185264972,0,0.0615942028985507,0.107843137254902,0.104499460406672,0.0294632903328556,0.13013698630137,0,0.0178571428571429,0.028731045490822,0.0285954583683768,0.0212264150943396,0.0454545454545455,0.0303030303030303,0.04,0.123487903225806,0.0159574468085106,0.0282161645145863,0.0275061124694377,0.0339511306196533,0.0167652859960552
"2015_13",0.0143051771117166,0.0476190476190476,0.03,0.0707070707070707,0.101756966065366,0.0203711311969323,0.0514705882352941,0,0.0217391304347826,0.0235402298850575,0.0303030303030303,0,0.0772438007461049,0.0672268907563025,0.0274509803921569,0.0588235294117647,0,0,0.0131562460844506,0.0415842822430797,0.00663265306122449
"2015_14",0.0321888412017167,0.0769230769230769,NA,NA,0.0838706662928698,0.00250642673521851,0.0181818181818182,NA,0.0232558139534884,0,0.0190718372536554,0.0434782608695652,0.0258620689655172,0.126760563380282,0.00943396226415094,0.0452380952380952,NA,0,0.0102761721258831,0.0296025163708508,0.0131336405529954
"2015_15",0.0189873417721519,0,NA,NA,0.0572289156626506,0.00680693069306931,0.0227272727272727,0,0,0.0104895104895105,0.0103626943005181,NA,0.032051282051282,0.0888888888888889,0.0145631067961165,0,0,0.00733333333333333,0,0.0244825510020565,0.00512820512820513
"2015_16",NA,0,0,0,0.0306619078520441,NA,0,0,0,0,0.0322147651006711,0,0.0348837209302326,0,0,0.1,0,0,0,0.0134260044075267,0.00650010156408694
"2015_17",NA,0,0,NA,0.0173771614449581,NA,0,0,0,0,0.00952380952380952,0,0,0,0,0,0,NA,0,0.00775141089277215,0.00288350634371396
"2015_18",NA,NA,0.25,0,0.0243785850860421,NA,0.03125,0,0,0,NA,0,0.0350877192982456,0,0,0.0740740740740741,0,NA,0,0.0124195816113502,0.00315789473684211
"2015_19",NA,0,0,0,0.0155601659751037,NA,0,0,0,0,NA,0,0,NA,0,0.1,0,NA,NA,0.00647804995631083,0
"2015_20",NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,0
"2015_21",NA,0,NA,NA,0.015963511972634,NA,0,NA,0,0,NA,NA,0,0,0,0,0,NA,0.0229885057471264,NA,0
"2015_22",NA,NA,NA,NA,0.00880669308674593,NA,0,NA,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0.00177777777777778
"2015_23",NA,NA,NA,NA,0.00661764705882353,NA,0,NA,0,0.00675675675675676,NA,NA,0,0,NA,NA,0,0,0,NA,0.00123456790123457
"2015_24",NA,NA,NA,NA,0.0117302052785924,NA,0.0833333333333333,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2015_25",NA,NA,NA,NA,0.00350877192982456,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,NA,0,NA,0
"2015_26",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2015_27",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0.0769230769230769,0,NA,NA,NA
"2015_28",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2015_29",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2015_30",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0.00234741784037559
"2015_31",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0.00201106083459025
"2015_32",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2015_33",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2015_34",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2015_35",NA,NA,NA,NA,0.00632911392405063,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2015_36",NA,NA,NA,NA,0.0138888888888889,NA,0.1,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA
"2015_37",NA,NA,NA,NA,0.00684931506849315,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0.0012987012987013
"2015_38",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2015_39",NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,NA
"2015_40",0,0,NA,NA,NA,NA,0,0,0.0666666666666667,0.00763358778625954,NA,0,0,NA,0.0833333333333333,0,0,0,0.00934579439252336,0,0.00221729490022173
"2015_41",0,0,NA,NA,NA,0.0034608378870674,0.0169491525423729,0,0,NA,NA,0,0.0263157894736842,0,0,0,0,0,0,0.0036231884057971,0.016312170158324
"2015_42",0,0.166666666666667,NA,NA,0,0.00423429781227946,0,0,0,0,NA,0,0,0.0285714285714286,0.0111111111111111,0.1,0,0,0,0.0102127659574468,0.0123456790123457
"2015_43",0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0.0588235294117647,0,0,0.024,0.0109170305676856,0.0133884297520661
"2015_44",NA,NA,0,0.0833333333333333,0,NA,0.0161290322580645,0,0,0,NA,0,0.0333333333333333,0,0.0126582278481013,0,0,0.0075,0,0.00446428571428571,0.0114389704926557
"2015_45",0,0,0,0,0,NA,0.0263157894736842,0,0,0.00411522633744856,NA,0,0.0645161290322581,NA,0.0111111111111111,0,0,0,0,0.020109689213894,0.0175145954962469
"2015_46",0.0326086956521739,0.111111111111111,0,0,NA,0.0025624599615631,0.0632911392405063,0,0,0,0,0,0.0975609756097561,NA,0,0,0,0,0.0134228187919463,0.0318001135718342,0.00716253443526171
"2015_47",0.0410958904109589,0,0,NA,0,NA,0.0337078651685393,0,0,0.00344827586206897,0,0,0.0606060606060606,0,0.0212765957446809,0,0,0,0.00578034682080925,0.0492376775271512,0.0165289256198347
"2015_48",0.032258064516129,0,NA,0,0.0103626943005181,NA,0.0104166666666667,0,0,0,0,0,0.12280701754386,NA,0.0588235294117647,0,0,0.0211864406779661,NA,0.0430376325923924,0.0142755174875089
"2015_49",0,0,0,0,0.0332409972299169,0.0033955857385399,0.043010752688172,0,0,0.0131578947368421,0,0,0.224471830985915,NA,0.087719298245614,0,0,0,0.0120663650075415,0.083969465648855,0.0244115463557361
"2015_50",0.0652173913043478,0.1,0,NA,0.025974025974026,0.00233918128654971,0.0645161290322581,0,0,0.0065359477124183,0.00666666666666667,0,0.168674698795181,NA,0.0649350649350649,0,0,NA,0.0765027322404372,0.0867537313432836,0.0324543610547667
"2015_51",0.021021021021021,0.0526315789473684,0,NA,0.032719836400818,0.00297717499173007,0.0666666666666667,0,0,0.020997375328084,0.0181818181818182,0,0.26640625,0,0.118721461187215,0,0,0,0.0471083070452156,0.145084566596195,0.0908697724504387
"2015_52",0.0421052631578947,NA,0.263157894736842,NA,0.0450236966824645,0.00471976401179941,0.142857142857143,0,0,0.024,0.049645390070922,0.0769230769230769,0.197963800904977,NA,0.132701421800948,0.0909090909090909,0,0,0.0921940928270042,0.200540200540201,0.132134480062549
"2015_53",0.0897689768976898,NA,0.0947368421052631,0,0.0364077669902913,0.00717299578059072,0.208333333333333,0,0.0227272727272727,0.0390879478827362,0.0188034188034188,0,0.223905723905724,NA,0.215017064846416,0.0465116279069767,0,0.0085513078470825,0.159327387588257,0.165433147294346,0.163139931740614
"2016_01",0.152380952380952,0.136363636363636,0.104477611940299,NA,0.0383912248628885,0.00944924406047516,0.105882352941176,0,0.0869565217391304,0.125490196078431,0.013142174432497,0,0.257425742574257,0.0263157894736842,0.229704990846613,0.136363636363636,0,0.0575252172176171,0.194432455761761,0.144504460189381,0.187990385952367
"2016_02",0.0716440422322775,0.25,0.160093896713615,0.0714285714285714,0.0703795259560855,0.0182188987083617,0.169491525423729,0.121354735692075,0.0967741935483871,0.124463519313305,0.0544647660032275,0.0526315789473684,0.310525504700262,0.137254901960784,0.287277701778386,0.275,0,0.0296024464831804,0.370855170015648,0.139584996009577,0.218568006278138
"2016_03",0.119965724078835,0.142857142857143,0.316715542521994,0.198,0.102569947005527,0.0442144373673036,0.204225352112676,0.0307692307692308,0.13953488372093,0.165529010238908,0.0449275362318841,0.206896551724138,0.492481203007519,0.0958904109589041,0.277886497064579,0.479391249207356,0.15,0.0495119039258375,0.443559339211513,0.238327904451683,0.26712937142385
"2016_04",0.128474275576582,0.354166666666667,0.221644458888528,0.333333333333333,0.177469620901179,0.0597483925493218,0.27741935483871,0.0595238095238095,NA,0.256575712881023,0.0574126246859057,0.106382978723404,0.53854880876042,0.360544217687075,0.291149710504549,0.512069520437721,0.151515151515152,0.0456796733819691,0.517713807931199,0.305053591992205,0.36127089941401
"2016_05",0.0811674105189464,0.282051282051282,0.265030380556444,0.255555555555556,0.153170289855072,0.0672542838147934,0.325966850828729,0.0277777777777778,0.216666666666667,0.226089084679393,0.0651737967914438,0.11864406779661,0.629641667343788,0.387664670658683,0.317757009345794,0.595833333333333,0.177777777777778,0.0593903265994859,0.517427042181726,0.291122237147393,0.2426670445127
"2016_06",0.1419,0.305084745762712,0.279040797259421,0.21505376344086,0.176291936433196,0.0656871738574673,0.300518134715026,0.102409638554217,0.211267605633803,0.202021068524174,0.0497668485874997,0.12962962962963,0.527823667507173,0.352848341232228,0.320545073375262,0.497125770113165,0.292682926829268,0.0260422979032844,0.551824233251602,0.281660629162956,0.356007751937985
"2016_07",0.109534478466517,0.2,0.249059829059829,0.366763848396501,0.156367149758454,0.082117185798301,0.239819004524887,0.0882352941176471,0.294964028776978,0.225366088631985,0.0457213818017611,0.103896103896104,0.606407322654462,0.340106951871658,0.238601150951749,0.479377583905726,0.230769230769231,0.066951711280877,0.492657877556588,0.212138408707293,0.422729434141702
"2016_08",0.101700680272109,0.358490566037736,0.265030380556444,0.359550561797753,0.135967956032696,0.0901016655156353,0.291338582677165,0.0678733031674208,0.183206106870229,0.208120791675168,0.0510744316412333,0.142857142857143,0.542475873943859,0.368773946360153,0.225619149188292,0.507495889351001,0.25,0.0345664707991945,0.443619460010188,0.155308643760256,0.404310310549127
"2016_09",0.0909090909090909,0.328125,0.221097758099656,0.345679012345679,0.113966480446927,0.0874551971326165,0.212230215827338,0.102702702702703,0.236111111111111,0.159165443358216,0.0711478520124678,0.140350877192982,0.503432494279176,0.250245338567223,0.249326602041968,0.65891472868217,0.164529914529915,0.0144201178229139,0.37499530128181,0.127002150364758,0.376154139414084
"2016_10",0.0707850707850708,0.409090909090909,0.251072961373391,0.380580357142857,0.105266510690542,0.0936022631015359,0.188811188811189,0.140350877192982,0.148760330578512,0.186627168853153,0.0352732793522267,0.115384615384615,0.38454722665249,0.199098076510108,0.197737305229924,0.388059701492537,0.12280701754386,0.0342552651611266,0.3622982504016,0.0940719498687544,0.383835385536868
"2016_11",0.0577915376676987,0.490566037735849,0.386266094420601,0.225882352941176,0.104952749435048,0.0998904980125073,0.155737704918033,0.0470588235294118,0.163461538461538,0.13140589569161,0.0536686057421655,0.128205128205128,0.346634554442895,0.206299212598425,0.163772738010867,0.346035734226689,0.151898734177215,0.048268464603126,0.304817553729809,0.0721847930702599,0.422809482812649
"2016_12",0.114,0.28125,0.132716049382716,0.231884057971014,0.0655545800409716,0.0877746352893749,0.21301775147929,0.0853658536585366,0.08,0.112773447322102,0.050857598723574,0.16304347826087,0.330213903743315,0.210610932475884,0.172239108409321,0.36867279062401,0.0666666666666667,0.0440891472868217,0.243654822335025,0.0577319587628866,0.318655303030303
"2016_13",0.0249110320284698,NA,0.216893865628043,0.161290322580645,0.037509768168794,0.104344612022209,0.157894736842105,0.0263157894736842,0.0327868852459016,0.0687532739654269,0.0506349206349206,0.25,0.231481481481481,0.149847094801223,0.125128100020496,0.352941176470588,0.0980392156862745,0.0298076923076923,0.197344121009586,0.0445823927765237,0.254168464901582
"2016_14",0.0378440366972477,0.153846153846154,0.102068590092542,0.109090909090909,0.0226950354609929,0.0951059360349457,0.0977443609022556,0.0263157894736842,0.0810810810810811,0.073469387755102,0.0691891891891892,0.148936170212766,0.248015873015873,0.162866449511401,0.0574162679425837,0.177215189873418,0.0217391304347826,0,0.161565136662753,0.0293529019346231,0.166654079772141
"2016_15",NA,0.285714285714286,NA,0.0847457627118644,0.0281007751937984,0.0606173068596524,0.117647058823529,0.125,0.0465116279069767,0.03125,0.0299043062200957,0.0833333333333333,0.1375,0.15527950310559,0.0411676646706587,0.117647058823529,0.0769230769230769,0,0.119402985074627,NA,0.133393963228788
"2016_16",NA,0,0.145673603504929,0.103448275862069,0.0340264650283554,0.0532928942807626,0.015625,NA,0.0416666666666667,0.0271084337349398,0.0203252032520325,0.0909090909090909,0.130434782608696,0.12,0.0311111111111111,0.1,NA,NA,0.0664451827242525,NA,0.0468036529680365
"2016_17",NA,0,0.189189189189189,0.111111111111111,0.0170575692963753,0.0383530738860688,0,0,0.0512820512820513,0.0185185185185185,NA,0.125,0.0285714285714286,0.05,0.00974025974025974,0.0545454545454545,0,NA,0.0615384615384615,NA,0.0602120535714286
"2016_18",NA,0,NA,NA,0.0168067226890756,0.0357894736842105,0.0277777777777778,0.2,0,0.0230414746543779,NA,0,0.181818181818182,0.0681818181818182,0.00909090909090909,0.2,NA,0,0.0273764258555133,NA,0.0553205040716983
"2016_19",NA,0,NA,0,NA,0.0208845208845209,0.166666666666667,0,0,0.00896860986547085,NA,0,0.105263157894737,0.0217391304347826,0.00847457627118644,0.0512820512820513,0,0,0.0446428571428571,NA,0.0130353817504656
"2016_20",NA,NA,0.0555555555555556,NA,NA,0.0160714285714286,0,0,0,0,NA,NA,0.2,0,0.0303030303030303,0,0,0,0,NA,0.00921409214092141
"2016_21",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,NA,0.00802752293577982
"2016_22",NA,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,0.0833333333333333,NA,0,0,0,0,NA,NA,0
"2016_23",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0.105263157894737,0,0,0,NA,0.0185185185185185,NA,0.00109289617486339
"2016_24",NA,NA,NA,NA,0.00691244239631336,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.00900900900900901,NA,0
"2016_25",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,0,0,0,0.0227272727272727,NA,0
"2016_26",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0.00372763419483101
"2016_27",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,0.000980392156862745
"2016_28",NA,0,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0.00190839694656489
"2016_29",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2016_30",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,NA,0.00125979843225084
"2016_31",NA,NA,NA,NA,NA,NA,0,NA,0,0.0206896551724138,NA,NA,0,0,NA,NA,0,0,0,NA,0.00304506699147381
"2016_32",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2016_33",NA,NA,NA,NA,NA,NA,0,NA,0,0.016,NA,NA,0,0,NA,NA,0,0,0,NA,0.00373134328358209
"2016_34",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0.0909090909090909,0.0288461538461538,0,NA,0
"2016_35",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0.0909090909090909,0,NA,0,0.00970873786407767,0,NA,0.00158165282720443
"2016_36",NA,NA,NA,NA,NA,NA,0,NA,0,0.00684931506849315,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2016_37",NA,NA,NA,NA,NA,NA,0,NA,0,0.0162162162162162,NA,NA,0.0833333333333333,0,0,NA,0,NA,0,NA,0.00126849894291755
"2016_38",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,0,NA,0,0,0,NA,0
"2016_39",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,NA,0
"2016_40",0,0,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0.0161290322580645,NA,0.00575079872204473
"2016_41",0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0.00192165558019217
"2016_42",0,0,0,NA,0,0.00348837209302326,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
"2016_43",0,0,0,0,0,0.00160513643659711,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0
"2016_44",NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0
"2016_45",0.021505376344086,0,0,0,0.00498960498960499,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0
"2016_46",NA,0,0,0,0,0,0,0,0,0,0,0,0.00909090909090909,0,0.00741239892183288,0,0,0,0,0,0.00293817588247296
"2016_47",0,0,0,0,0,0,0,0,0,0,0.00421940928270042,0,0,0,0,0,0,0,0.00332301341589267,0,0.00254667186954468
"2016_48",0,0,0.138888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540130480958883,0,0
"2016_49",0,NA,0.0416666666666667,0,0,0.000750137892995036,0,0,0,0,0.00948366701791359,0,0,NA,0.00256984377385375,0,0,0,0.00226931880969295,0,0
"2016_50",0.00542857142857143,0,0.0966942148760331,0,0.00420531849103278,0.00153201865988126,0,0.0526315789473684,0,0,0,NA,0.0032845481331208,0,0,0,0,0,0,0,0.00391013138041438
"2016_51",0,0,0.051207729468599,0,0,0.00148119981606593,0,0,0,0,0.0123884272083718,0,0.00252117789431222,NA,0.00181106105539583,0,0,0,0,0,0.00378603643438274
"2016_52",0.0107818930041152,0,0,0,0,0.00172241012150821,0,0,0,0,0.0052056038849876,0,0.00241722992324436,0,0,0,0,0,0.00432649468045133,0,0
"2017_01",0.00290486564996369,0,0.0493630573248408,0,0.00144072581430212,0.00156542767412541,0.0053475935828877,0.0857142857142857,0,0.00120045960453431,0.00191131498470948,0,0.00171473470142355,0,0,0,0,0,0,0,0.00360462032771518
"2017_02",0.00272376801877305,0,0.0197867639996158,0,0.00153528374972855,0.00166255795248713,0,NA,0,0.00129105816468537,0.00570139914558419,0,0.00194273794241702,0,0.00172620276688003,0,0,0,0.000953665769367062,0,0
"2017_03",0.00295584351192349,0,0.033434650455927,0,0,0.00175125185052006,0.00668896321070234,0.13292757151552,0,0,0.00543369691158256,0,0,0,0,0,0,0,0.00486542428836298,0,0.00133076799743466
"2017_04",0.00795038586183582,0.0131578947368421,0.0336478547267225,0,0.00299442896935933,0,0.0115273775216138,0.150205284766818,0,0,0.00170888955469001,0,0,0,0,0,0,0,0.00330792148615492,0,0
"2017_05",0.0139806252752092,0,0.0489808335868573,0,0.00104673448326699,0.00398976447856285,0,0.142488640196837,0,0.00276243093922652,0,0,0,0,0,0,0,0,0.0013174088954278,0,0
"2017_06",0,0,0,0.0121323529411765,0,0.00247936138018766,0,0.0631278848764594,0,0,0.0034017971758665,0.0226666666666667,0.00242347111466132,0,0,0.017989417989418,0.0114942528735632,0,0,0.038666727463408,0
"2017_07",0.00966183574879227,0,0.0809756097560976,0,0.00134459847595228,0.00139564045993174,0.0056657223796034,0.111605487578791,0,0.0026525198938992,0.00824248232898047,0,0,0,0,0,0,0,0,0,0
"2017_08",0.00809010152284264,0,0,0.0298507462686567,0.00154192685919388,0.000804937915102512,0,0.10351966873706,0,0,0,0,0,NA,0,0,0.029029029029029,0,0.00296278328366484,0,0.00384749912556838
"2017_09",0,0,0.0830721003134796,0,0,0.00110707490053624,0.00483091787439614,0.184729064039409,0,0,0.0043731778425656,0,0.0193228736581338,0,0,0,0,0,0,0,0
"2017_10",0,0,0,0,0,0.00117031529670935,0,0.0405405405405405,0,0,0.00318877551020408,0,0,0,0,0,0,0,0,0,0.00316432041858727
"2017_11",0.0135869565217391,0,0.021505376344086,NA,0,0.00154496666124573,0,0.0188679245283019,0,0,0,NA,0,0,NA,0,0,NA,0,0,0
"2017_12",0.00740740740740741,0,0.038961038961039,0,0,0.00460341573447498,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0.00295740914297615
"2017_13",0.0125,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0.00840336134453781,0,0,0,0,NA,0
"2017_14",0,NA,0,0,0,NA,0.0222222222222222,NA,0,0.00408163265306122,0,NA,0,0,0,0,NA,0,0,0,0
"2017_15",NA,0,0,0,0,0,0.0416666666666667,0,0,0,0,NA,0.1,0,0,0,0,0,0,NA,0
"2017_16",NA,NA,0,0,0.00512820512820513,NA,0,0,0,0,0.00813008130081301,NA,0,0,0,0,NA,NA,0,NA,0
"2017_17",NA,0,0,0,NA,NA,0,0,0,0,0,NA,0.166666666666667,0,0,0,0,0,0,NA,0
"2017_18",NA,NA,0,0,NA,NA,0,0,0,0,NA,NA,0.0833333333333333,0,0,0,0,0,0,NA,0.00132870746290692
"2017_19",NA,NA,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0.00373213904883771
"2017_20",NA,0,0,0,NA,NA,0.0217391304347826,0,0,0,NA,NA,0,0,0,0,0,NA,0,NA,0
"2017_21",NA,NA,NA,NA,0.00429184549356223,NA,0,NA,0,0.00540540540540541,NA,NA,0,NA,0,NA,NA,0,0,NA,0
"2017_22",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,0,NA,0,NA,0
"2017_23",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2017_24",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2017_25",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2017_26",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,0.00925925925925926,NA,0
"2017_27",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0.222222222222222,0,NA,NA,0,0,0,NA,0
"2017_28",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,0,0,0,NA,NA
"2017_29",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
